	created_at	text	source	retweet_count	favorite_count	year	month	day
0	2022-06-29 10:45:41	RT @GKakarinos: Βέλγιο και Γερμανία, επαναλαμβάνεται το μοτίβο που είδαμε και στις ΗΠΑ: οι περιοχές με τα υψηλότερα ποσοστά εμβολιασμού εμφ…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	5	0	2022	6	29
1	2022-06-29 10:44:48	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	42	0	2022	6	29
2	2022-06-29 10:43:05	"RT @maria_alexea: Ο διάσημος ψυχολόγος λέει: ""κλείστε στη φυλακή , γιατρούς και ψυχοθεραπευτές χασάπηδες και ψεύτες"". Αναφέρεται στο βιασμό…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	4	0	2022	6	29
3	2022-06-29 10:39:26	"RT @News247gr: Κορονοϊός - Διασπορά: ""Έκρηξη"" στην Αττική - Υψηλός ο αριθμός κρουσμάτων στην Κρήτη  "	"<a href=""http://placeholder.test"" rel=""nofollow"">iCellApp</a>"	2	0	2022	6	29
4	2022-06-29 10:33:36	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	42	0	2022	6	29
5	2022-06-29 10:23:46	"RT @Marlenkal: Ο κορονοϊός θερίζει. 
Πυρετός, εξάντληση και μια ταλαιπωρία που θα είχαμε αποφύγει, αν δε μας έπιανε πρεμούρα να πετάξουμε τ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	6	0	2022	6	29
6	2022-06-29 10:22:06	Κορονοϊός - Καπραβέλος: «Στο ''Γ. Παπανικολάου'' είχαμε αύξηση των εισαγωγών 600% την Τρίτη – Να επανεκτιμηθεί η κα…  	"<a href=""https://thestandard.gr"" rel=""nofollow"">The_Standard_twitter</a>"	0	0	2022	6	29
7	2022-06-29 10:17:13	"RT @Marlenkal: Ο κορονοϊός θερίζει. 
Πυρετός, εξάντληση και μια ταλαιπωρία που θα είχαμε αποφύγει, αν δε μας έπιανε πρεμούρα να πετάξουμε τ…"	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	6	0	2022	6	29
8	2022-06-29 10:10:22	" Μηδέν όφελος απο το εμβόλιο, 
0.1 πιθανότητα θανάτου εξαιτίας του εμβολίου.
Επίσημα, δημόσ…  "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	1	2022	6	29
9	2022-06-29 10:04:38	RT @QuestoMagico: Ο κορονοϊος βραζει την Αθήνα και στον προαστιακό δεν φοράνε μάσκες 🤡	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	8	0	2022	6	29
10	2022-06-29 10:02:25	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	42	0	2022	6	29
11	2022-06-29 10:00:56	@QuestoMagico Ο κορονοϊός βράζει σε όλη την Ελλάδα κ μας αφήνουν απλά να αρρωστήσουμε. Αν κ φοράω μάσκα σε όλους το…  	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2022	6	29
12	2022-06-29 09:55:57	RT @maria_alexea: Τώρα ανακαλύψατε πως υπάρχει επιβεβλημένο dress code που είναι το φίμωτρο- #μασκα? Που για την επιβολή του δεν γίνονταν μ…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	5	0	2022	6	29
13	2022-06-29 09:42:13	Δηλητηρίαση από μονοξείδιο του άνθρακα ή κορονοϊός; Πώς θα καταλάβετε τη διαφορά  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
14	2022-06-29 09:41:38	"RT @Marlenkal: Ο κορονοϊός θερίζει. 
Πυρετός, εξάντληση και μια ταλαιπωρία που θα είχαμε αποφύγει, αν δε μας έπιανε πρεμούρα να πετάξουμε τ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	6	0	2022	6	29
15	2022-06-29 09:38:10	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	42	0	2022	6	29
16	2022-06-29 09:36:43	RT @QuestoMagico: Ο κορονοϊος βραζει την Αθήνα και στον προαστιακό δεν φοράνε μάσκες 🤡	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	8	0	2022	6	29
17	2022-06-29 09:34:53	Κορονοϊός: Η εκτόξευση των κρουσμάτων επαναφέρει τη συζήτηση για τις μάσκες  	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0	0	2022	6	29
18	2022-06-29 09:32:56	RT @KaterinaU2: Πως περνάει ο κορονοιος το καλοκαίρι…😂😂  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	8	0	2022	6	29
19	2022-06-29 09:27:08	"RT @Marlenkal: Ο κορονοϊός θερίζει. 
Πυρετός, εξάντληση και μια ταλαιπωρία που θα είχαμε αποφύγει, αν δε μας έπιανε πρεμούρα να πετάξουμε τ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	6	0	2022	6	29
20	2022-06-29 09:08:33	"RT @Marlenkal: Ο κορονοϊός θερίζει. 
Πυρετός, εξάντληση και μια ταλαιπωρία που θα είχαμε αποφύγει, αν δε μας έπιανε πρεμούρα να πετάξουμε τ…"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	6	0	2022	6	29
21	2022-06-29 09:04:38	"RT @Marlenkal: Ο κορονοϊός θερίζει. 
Πυρετός, εξάντληση και μια ταλαιπωρία που θα είχαμε αποφύγει, αν δε μας έπιανε πρεμούρα να πετάξουμε τ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	6	0	2022	6	29
22	2022-06-29 09:01:59	"Ο κορονοϊός θερίζει. 
Πυρετός, εξάντληση και μια ταλαιπωρία που θα είχαμε αποφύγει, αν δε μας έπιανε πρεμούρα να πε…  "	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	6	21	2022	6	29
23	2022-06-29 08:44:47	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	42	0	2022	6	29
24	2022-06-29 08:43:31	"Σταματήστε να αναρωτιέστε ""πότε τελειώνει αυτός ο κορονοϊός πια"".
Εφ' όσον: 
α) όποιος έχει κολλήσει μπορεί να νοσή…  "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
25	2022-06-29 08:42:13	Rapid tests χθες από τον ΕΟΔΥ σε Ζευγολατιό, Σιδηρόκαστρο, Ηράκλεια, Νιγρίτα, Ροδολίβος, Σέρρες &amp; Στρυμονικό (Αποτε…  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
26	2022-06-29 08:32:40	RT @KaterinaU2: Πως περνάει ο κορονοιος το καλοκαίρι…😂😂  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	8	0	2022	6	29
27	2022-06-29 08:31:36	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	42	0	2022	6	29
28	2022-06-29 08:25:09	Ο Θάνος Πλεύρης ξεκαθάρισε εάν θα ληφθούν νέα μέτρα για τον κορονοϊό μετά την έκρηξη των κρουσμάτων…  	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2022	6	29
29	2022-06-29 08:20:45	Κορονοϊός – Καναδάς: Τελικά τα μέτρα “έπεισαν” τους πολίτες – Δείτε το βίντεο ντοκουμέντο  #πατρα #εμβολια	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
30	2022-06-29 08:17:07	Κορονοϊός - Αχαΐα: Ανησυχία από την αύξηση κρουσμάτων – Εκλεισε το Μέγα εμβολιαστικό  	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0	0	2022	6	29
31	2022-06-29 08:16:11	[Κλικ και διαβάστε στο eleftherostypos]Κορονοϊός – Πλεύρης: Δεν χρειάζεται να πάρουμε νέα μέτρα  	"<a href=""http://www.presshub.gr"" rel=""nofollow"">presshub.gr</a>"	0	0	2022	6	29
32	2022-06-29 08:13:55	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	42	0	2022	6	29
33	2022-06-29 08:13:11	Κορονοϊός – Γιώργος Παυλάκης: Κάθε καινούρια μόλυνση με αυτό τον ιό δημιουργεί έξτρα κίνδυνο για επιπλοκές.…  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
34	2022-06-29 08:01:18	Κορονοϊός – Γιώργος Παυλάκης: Ο καινούργιος ισχυρός κορονοϊός καταστρατηγεί τα εμβόλια – Κίνδυνος για ΜΕΘ…  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
35	2022-06-29 08:01:06	RT @GKakarinos: Βέλγιο και Γερμανία, επαναλαμβάνεται το μοτίβο που είδαμε και στις ΗΠΑ: οι περιοχές με τα υψηλότερα ποσοστά εμβολιασμού εμφ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	5	0	2022	6	29
36	2022-06-29 07:53:34	Δυσκολο να κανεις ενας λαο να σκεφθει κριτικα, αν 2 χρονια τον εχεις εκπαιδευσει να σκεφτεται απλοικα οτι υπαρχουν…  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	29
37	2022-06-29 07:53:05	"RT @pooralexander: 23.748  κρούσματα
16 θάνατοι
95 διασωληνωμένοι 
 Χαμογελάτε, η ζωή είναι ωραία
 #κορονοιος  #ΝΔ_ξεφτιλες
 "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	7	0	2022	6	29
38	2022-06-29 07:40:25	Κορονοϊός – Πρόβλεψη Τζανάκη: Ενδεχομένως να δούμε και 30.000 κρούσματα την ημέρα  	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0	0	2022	6	29
39	2022-06-29 07:40:23	Κορονοϊός – Πλεύρης: Δεν θα ληφθούν μέτρα ούτε τοπικού χαρακτήρα, παρά την αύξηση των κρουσμάτων  	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0	0	2022	6	29
40	2022-06-29 07:35:56	RT @maria_alexea: Τώρα ανακαλύψατε πως υπάρχει επιβεβλημένο dress code που είναι το φίμωτρο- #μασκα? Που για την επιβολή του δεν γίνονταν μ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	5	0	2022	6	29
41	2022-06-29 07:35:33	RT @GKakarinos: Βέλγιο και Γερμανία, επαναλαμβάνεται το μοτίβο που είδαμε και στις ΗΠΑ: οι περιοχές με τα υψηλότερα ποσοστά εμβολιασμού εμφ…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	5	0	2022	6	29
42	2022-06-29 07:34:35	#ΕΜΥ #Καιρός- Καύσωνας, κίνηση στους δρόμους: Κορονοιός νέα κρούσματα σήμερα, ευλογιά των Πιθήκων Απεργία Λεωφορεία  	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0	0	2022	6	29
43	2022-06-29 07:33:39	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	42	0	2022	6	29
44	2022-06-29 07:31:02	RT @maria_alexea: Τώρα ανακαλύψατε πως υπάρχει επιβεβλημένο dress code που είναι το φίμωτρο- #μασκα? Που για την επιβολή του δεν γίνονταν μ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	5	0	2022	6	29
45	2022-06-29 07:21:37	"😷Σημεία δωρεάν rapid test από τον ΕΟΔΥ την Τετάρτη 29 Ιουνίου
#κορονοιος 

🔗 "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
46	2022-06-29 07:15:16	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	42	0	2022	6	29
47	2022-06-29 07:13:37	"@ArKan_lefk Ντοκ, ο κορονοιος έχει ονοματεπώνυμο: Μαρτίνς αν σου λέει κάτι..

Σιδερένιος"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2022	6	29
48	2022-06-29 07:12:14	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	42	0	2022	6	29
49	2022-06-29 07:07:13	RT @hotdoc_mag: Στην εφαρμοσμένη πολιτική υγείας δε μετατίθεται η ευθύνη στους πολίτες, τονίζει ο καθηγητής Πολιτικής της Υγείας #μοσιαλος…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2022	6	29
50	2022-06-29 07:06:01	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	42	0	2022	6	29
51	2022-06-29 06:58:32	Πλεύρης: Δεν θα λάβουμε μέτρα – Σε λογική συνύπαρξης με τον κορωνοϊό και το φθινόπωρο #ΘάνοςΠλεύρης #κορονοϊός…  	"<a href=""https://www.thepresident.gr"" rel=""nofollow"">ThePresidentSharePostApp</a>"	0	0	2022	6	29
52	2022-06-29 06:57:12	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	42	0	2022	6	29
53	2022-06-29 06:55:55	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	42	0	2022	6	29
54	2022-06-29 06:54:12	Θ. Πλεύρης: Δεν θα λάβουμε μέτρα - Σε λογική συνύπαρξης με τον ιό και από το φθινόπωρο -  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
55	2022-06-29 06:50:37	RT @maria_alexea: @thefertilesun Πάντως δεν είναι τραγική ειρωνεία να μην υπάρχει κανένας #κορονοιος  ( ένας ιός γρίπης είναι)  να συντελεί…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	1	0	2022	6	29
56	2022-06-29 06:49:56	RT @GKakarinos: Βέλγιο και Γερμανία, επαναλαμβάνεται το μοτίβο που είδαμε και στις ΗΠΑ: οι περιοχές με τα υψηλότερα ποσοστά εμβολιασμού εμφ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	5	0	2022	6	29
57	2022-06-29 06:46:39	Κορονοϊός – Θάνος Πλεύρης: Όχι σε μέτρα – Συνύπαρξη με τον ιό από το φθινόπωρο  	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0	1	2022	6	29
58	2022-06-29 06:46:01	Κορονοϊός: Που γίνονται σήμερα, Τετάρτη (29/6) δωρεάν rapid test  	"<a href=""https://www.circogreco.gr"" rel=""nofollow"">Circo Greco</a>"	0	0	2022	6	29
59	2022-06-29 06:46:01	RT @QuestoMagico: Ο κορονοϊος βραζει την Αθήνα και στον προαστιακό δεν φοράνε μάσκες 🤡	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	8	0	2022	6	29
60	2022-06-29 06:34:30	"Άγνωστο το τι συμβαίνει με την κυτταρική ανοσία
#κορονοιος  "	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0	0	2022	6	29
61	2022-06-29 06:34:10	Ν. Τζανάκης: «Ενδεχομένως να δούμε και 30.000 κρούσματα τη μέρα (VIDEO) -  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
62	2022-06-29 06:32:27	RT @QuestoMagico: Ο κορονοϊος βραζει την Αθήνα και στον προαστιακό δεν φοράνε μάσκες 🤡	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	8	0	2022	6	29
63	2022-06-29 06:31:55	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	42	0	2022	6	29
64	2022-06-29 06:30:06	"RT @BarbaraDavari: Το ζητούμενο είναι να μην πεθάνεις από κορονο'ι'ό... 🤡
#κορονοιος #κρουσματα #εμβολιο #εμβολιασμος #ξαφνικιτιδα #ξαφνικο…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	0	2022	6	29
65	2022-06-29 06:29:33	RT @apokalyptikodel: Κορονοϊός – Θάνος Πλεύρης: Όχι σε μέτρα – Τι προβλέπεται για το Φθινόπωρο  #COVID19 #Greece #…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	1	0	2022	6	29
66	2022-06-29 06:27:44	RT @QuestoMagico: Ο κορονοϊος βραζει την Αθήνα και στον προαστιακό δεν φοράνε μάσκες 🤡	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	8	0	2022	6	29
67	2022-06-29 06:27:26	Κορονοϊός – Θάνος Πλεύρης: Όχι σε μέτρα – Τι προβλέπεται για το Φθινόπωρο  #COVID19 #Greece #Athens #πατρα	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	1	1	2022	6	29
68	2022-06-29 06:26:07	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	42	0	2022	6	29
69	2022-06-29 06:23:18	RT @Loimoksiologos: Θετική η Κεραμεως, ξανά θετικός ο Ιερώνυμος αλλά οι απλοί πολίτες στοχοποιούνται ως υπεύθυνοι για τα κορωνογλεντια από…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	24	0	2022	6	29
70	2022-06-29 06:21:19	Κορονοϊός - Θάνος Πλεύρης: Όχι σε μέτρα - Συνύπαρξη με τον ιό από το φθινόπωρο  	"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>"	0	1	2022	6	29
71	2022-06-29 06:18:58	Με τα κρούσματα κορονοϊός να σπάνε το ψυχολογικό όριο των 20.000, αριθμούς που έχουμε να δούμε από τα τέλη Μαρτίου,…  	"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>"	0	0	2022	6	29
72	2022-06-29 06:18:02	Κορονοϊός: «Έκρηξη» στα κρούσματα – 145 σε ένα 24ωρο στον Έβρο  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
73	2022-06-29 06:13:25	 Κορονοϊός – Μαγιορκίνης: Εξαιρετικά Απίθανο Να Χρειαστούν Νέα Μέτρα  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
74	2022-06-29 06:12:54	"RT @GKakarinos: Σοβαρά τώρα θα κάνει κανένας από τους ειδικούς 4η δόση του #εμβολιου ή απλά την ανοίξανε για όλους τους υπόλοιπους?

#Εμβολ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	42	0	2022	6	29
75	2022-06-29 06:10:56	"RT @maria_alexea: Ο διάσημος ψυχολόγος λέει: ""κλείστε στη φυλακή , γιατρούς και ψυχοθεραπευτές χασάπηδες και ψεύτες"". Αναφέρεται στο βιασμό…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	4	0	2022	6	29
76	2022-06-29 06:10:19	RT @maria_alexea: Τώρα ανακαλύψατε πως υπάρχει επιβεβλημένο dress code που είναι το φίμωτρο- #μασκα? Που για την επιβολή του δεν γίνονταν μ…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	5	0	2022	6	29
77	2022-06-29 06:08:28	Ο υπουργός Υγείας εξήγησε για άλλη μια φορά ότι «τα κρούσματα ως κρούσματα δεν μας απασχολούν. Μας απασχολούν αν αυ…  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
78	2022-06-29 06:07:18	Τώρα ανακαλύψατε πως υπάρχει επιβεβλημένο dress code που είναι το φίμωτρο- #μασκα? Που για την επιβολή του δεν γίνο…  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	5	14	2022	6	29
79	2022-06-29 06:06:58	"RT @BarbaraDavari: 25.000 κρούσματα/ημέρα, προβλέπει ο Σαρηγιάννης, 30.000 ο μιζαρισμένος Τζανάκης. Ποιος έχει σειρά να πλειοδοτήσει;
#κορο…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	29
80	2022-06-29 06:05:25	RT @Loimoksiologos: Θετική η Κεραμεως, ξανά θετικός ο Ιερώνυμος αλλά οι απλοί πολίτες στοχοποιούνται ως υπεύθυνοι για τα κορωνογλεντια από…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	24	0	2022	6	29
81	2022-06-29 06:04:05	"Στην υγειά των κορόιδων
#4ηδοση #Εμβολιο #κρούσματα #κορονοιος #εμβολιασμενοι #COVID19  "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	1	2022	6	29
82	2022-06-29 06:02:03	Κορονοϊός: Σύσταση για 4η δόση στους ηλικιωμένους  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
83	2022-06-29 06:00:11	"Ο @thanosplevris διαβεβαίωσε πως δε θα ληφθούν μέτρα #Κορονοϊος #action24
 "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
84	2022-06-29 05:59:02	Κορονοϊός: Έρχονται οι μάσκες  #πατρα	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
85	2022-06-29 05:57:14	"Εκατομμύρια χρηματοδότηση για ""έρευνα"" και ακαταδίωκτο, για να διαδίδουν ψεκιές για ""ανοσία αγέλης"" και να σας βάλο…  "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
86	2022-06-29 05:50:01	Κορονοϊός: Η εκτόξευση των κρουσμάτων επαναφέρει τη συζήτηση για τις μάσκες  	"<a href=""https://tvstar.gr"" rel=""nofollow"">socialbox.gr</a>"	0	0	2022	6	29
87	2022-06-29 05:49:00	"Κορονοϊός: Καθοριστική για τις εξελίξεις η τρέχουσα εβδομάδα
 "	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	0	0	2022	6	29
88	2022-06-29 05:46:24	"RT @BarbaraDavari: Το ζητούμενο είναι να μην πεθάνεις από κορονο'ι'ό... 🤡
#κορονοιος #κρουσματα #εμβολιο #εμβολιασμος #ξαφνικιτιδα #ξαφνικο…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	0	2022	6	29
89	2022-06-29 05:40:59	Κορονοϊός – Μαγιορκίνης: Εξαιρετικά απίθανο να χρειαστούν νέα μέτρα  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	1	2022	6	29
90	2022-06-29 05:36:31	Κορονοϊός: Η εκτόξευση των κρουσμάτων επαναφέρει τη συζήτηση για τις μάσκες  	"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>"	0	0	2022	6	29
91	2022-06-29 05:36:07	Μόσιαλος για κορωνοϊό: Χρειαζόμαστε νέα καλύτερα εμβόλια – Προτεραιότητα για 4η δόση στους άνω των 60 -…  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	29
92	2022-06-29 05:35:09	Δύο μηχανισμοί που εκ της θέσεώς τους πρέπει να ενημερώνουν εγκύρως και εγκαίρως τους πολίτες, δύο όμως και οι γνώμ…  	"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>"	0	0	2022	6	29
93	2022-06-29 05:34:58	Δύο μηχανισμοί που εκ της θέσεώς τους πρέπει να ενημερώνουν εγκύρως και εγκαίρως τους πολίτες, δύο όμως και οι γνώμ…  	"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>"	0	1	2022	6	29
94	2022-06-29 05:28:59	RT @kafraki6: Απ' τη μια ο κορονοϊός κι απ' την άλλη ο κορκονοϊός. Δεν ξέρεις από ποιον να πρωτοφυλαχτείς.	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	6	0	2022	6	29
